location_id,latitude,longitude,date,month,season,hour,outdoor_temperature_C,wind_speed_mps,thermal_mass_MJ_m3K,insulation_r_value_m2K_W,glazing,GHI_W_m2,best_shelter_material,indoor_temperature_C
LAD-093,34.711,77.174,2025-04-03,4,Spring,22,-14.520,3.280,2.766,3.853,0.405,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.810
LAD-093,34.711,77.174,2025-04-03,4,Spring,23,-14.390,2.720,2.678,4.463,0.453,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.310
LAD-094,34.052,79.312,2025-04-04,4,Spring,0,-16.110,3.190,2.261,4.371,0.414,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.450
LAD-094,34.052,79.312,2025-04-04,4,Spring,1,-17.780,2.890,1.988,4.010,0.501,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.500
LAD-094,34.052,79.312,2025-04-04,4,Spring,2,-18.180,2.800,1.700,4.541,0.470,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.590
LAD-094,34.052,79.312,2025-04-04,4,Spring,3,-19.100,2.510,2.508,3.866,0.273,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.920
LAD-094,34.052,79.312,2025-04-04,4,Spring,4,-17.100,2.490,2.507,3.997,0.637,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.310
LAD-094,34.052,79.312,2025-04-04,4,Spring,5,-15.690,5.020,2.620,3.855,0.364,10.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.460
LAD-094,34.052,79.312,2025-04-04,4,Spring,6,-13.710,2.340,1.954,6.464,0.388,9.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.400
LAD-094,34.052,79.312,2025-04-04,4,Spring,7,-11.940,1.590,2.568,5.450,0.322,190.900,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.140
LAD-094,34.052,79.312,2025-04-04,4,Spring,8,-9.580,3.120,2.508,3.081,0.420,394.700,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.920
LAD-094,34.052,79.312,2025-04-04,4,Spring,9,-8.400,1.720,1.841,5.266,0.526,460.000,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,21.810
LAD-094,34.052,79.312,2025-04-04,4,Spring,10,-6.250,2.130,2.178,3.725,0.485,603.800,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,22.080
LAD-094,34.052,79.312,2025-04-04,4,Spring,11,-4.840,2.190,2.486,4.950,0.622,757.700,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,26.570
LAD-094,34.052,79.312,2025-04-04,4,Spring,12,-4.350,1.830,2.036,2.792,0.524,646.800,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,22.290
LAD-094,34.052,79.312,2025-04-04,4,Spring,13,-2.430,2.630,2.467,3.722,0.346,613.500,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,19.820
LAD-094,34.052,79.312,2025-04-04,4,Spring,14,-3.970,2.620,1.951,4.526,0.520,520.900,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,22.380
LAD-094,34.052,79.312,2025-04-04,4,Spring,15,-3.200,3.030,2.470,3.594,0.484,490.300,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,19.820
LAD-094,34.052,79.312,2025-04-04,4,Spring,16,-3.160,3.930,2.558,2.916,0.535,343.700,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.880
LAD-094,34.052,79.312,2025-04-04,4,Spring,17,-4.650,3.500,2.428,3.497,0.593,205.600,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.440
LAD-094,34.052,79.312,2025-04-04,4,Spring,18,-6.450,4.150,2.359,6.233,0.434,11.400,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.290
LAD-094,34.052,79.312,2025-04-04,4,Spring,19,-7.780,4.090,2.402,4.617,0.471,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.820
LAD-094,34.052,79.312,2025-04-04,4,Spring,20,-11.340,4.520,2.524,3.997,0.479,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.980
LAD-094,34.052,79.312,2025-04-04,4,Spring,21,-12.460,3.750,2.390,5.333,0.445,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.930
LAD-094,34.052,79.312,2025-04-04,4,Spring,22,-13.250,3.760,2.312,5.768,0.408,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.160
LAD-094,34.052,79.312,2025-04-04,4,Spring,23,-15.730,3.080,2.317,5.209,0.535,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.400
LAD-095,34.744,79.226,2025-04-05,4,Spring,0,-16.310,2.260,2.091,5.252,0.455,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.090
LAD-095,34.744,79.226,2025-04-05,4,Spring,1,-18.060,1.910,2.815,3.970,0.363,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.590
LAD-095,34.744,79.226,2025-04-05,4,Spring,2,-18.210,1.820,2.735,3.303,0.595,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.770
LAD-095,34.744,79.226,2025-04-05,4,Spring,3,-16.490,2.250,2.664,4.655,0.427,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.260
LAD-095,34.744,79.226,2025-04-05,4,Spring,4,-15.560,1.550,2.803,4.186,0.523,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.080
LAD-095,34.744,79.226,2025-04-05,4,Spring,5,-14.530,2.460,2.273,4.265,0.365,10.900,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.630
LAD-095,34.744,79.226,2025-04-05,4,Spring,6,-13.260,3.260,2.898,4.483,0.584,10.500,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.790
LAD-095,34.744,79.226,2025-04-05,4,Spring,7,-12.520,3.500,2.243,4.731,0.424,197.500,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.200
LAD-095,34.744,79.226,2025-04-05,4,Spring,8,-11.180,2.560,2.238,4.476,0.539,293.200,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,19.610
LAD-095,34.744,79.226,2025-04-05,4,Spring,9,-7.110,2.720,2.181,4.321,0.503,519.500,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,21.890
LAD-095,34.744,79.226,2025-04-05,4,Spring,10,-6.060,2.740,2.212,4.802,0.420,664.300,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,22.740
LAD-095,34.744,79.226,2025-04-05,4,Spring,11,-4.140,2.460,1.969,3.721,0.479,736.000,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,23.170
LAD-095,34.744,79.226,2025-04-05,4,Spring,12,-3.050,2.590,2.039,3.596,0.368,609.200,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,19.330
LAD-095,34.744,79.226,2025-04-05,4,Spring,13,-3.270,2.150,1.937,2.877,0.545,761.200,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,23.720
LAD-095,34.744,79.226,2025-04-05,4,Spring,14,-2.010,2.860,2.074,4.180,0.599,520.600,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,23.200
LAD-095,34.744,79.226,2025-04-05,4,Spring,15,-3.940,2.840,2.804,4.806,0.362,555.500,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,22.280
LAD-095,34.744,79.226,2025-04-05,4,Spring,16,-3.600,3.900,2.544,5.054,0.493,310.400,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,21.360
LAD-095,34.744,79.226,2025-04-05,4,Spring,17,-5.910,3.820,2.397,3.718,0.424,208.600,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.080
LAD-095,34.744,79.226,2025-04-05,4,Spring,18,-6.540,4.110,2.209,5.354,0.651,11.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.430
LAD-095,34.744,79.226,2025-04-05,4,Spring,19,-8.070,5.210,2.675,5.927,0.497,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.160
LAD-095,34.744,79.226,2025-04-05,4,Spring,20,-10.240,4.580,2.005,3.021,0.401,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,15.590
LAD-095,34.744,79.226,2025-04-05,4,Spring,21,-12.460,4.370,2.692,4.375,0.435,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.410
LAD-095,34.744,79.226,2025-04-05,4,Spring,22,-13.690,3.900,2.204,5.192,0.559,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.430
LAD-095,34.744,79.226,2025-04-05,4,Spring,23,-13.920,3.260,2.080,4.078,0.331,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.210
LAD-096,33.830,77.223,2025-04-06,4,Spring,0,-15.560,2.930,2.371,5.838,0.288,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.120
LAD-096,33.830,77.223,2025-04-06,4,Spring,1,-16.600,2.210,2.546,5.551,0.482,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.990
LAD-096,33.830,77.223,2025-04-06,4,Spring,2,-16.270,2.250,2.592,3.217,0.426,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.760
LAD-096,33.830,77.223,2025-04-06,4,Spring,3,-16.270,2.400,2.195,4.107,0.435,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.100
LAD-096,33.830,77.223,2025-04-06,4,Spring,4,-16.990,3.470,2.381,3.174,0.312,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.290
LAD-096,33.830,77.223,2025-04-06,4,Spring,5,-16.130,1.730,2.044,5.055,0.479,11.600,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.920
LAD-096,33.830,77.223,2025-04-06,4,Spring,6,-14.380,1.700,1.838,5.987,0.399,10.800,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.740
LAD-096,33.830,77.223,2025-04-06,4,Spring,7,-12.120,1.680,2.353,4.759,0.380,200.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.370
LAD-096,33.830,77.223,2025-04-06,4,Spring,8,-10.140,1.810,2.232,4.879,0.435,400.300,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,20.400
LAD-096,33.830,77.223,2025-04-06,4,Spring,9,-8.560,1.960,2.356,4.871,0.538,445.200,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.680
LAD-096,33.830,77.223,2025-04-06,4,Spring,10,-5.820,2.430,2.503,5.553,0.467,581.300,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,23.570
LAD-096,33.830,77.223,2025-04-06,4,Spring,11,-4.340,1.550,2.044,4.419,0.405,610.800,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,21.950
LAD-096,33.830,77.223,2025-04-06,4,Spring,12,-3.500,2.140,1.686,3.520,0.289,773.300,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.860
LAD-096,33.830,77.223,2025-04-06,4,Spring,13,-1.970,1.730,2.135,3.344,0.292,769.700,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,19.420
LAD-096,33.830,77.223,2025-04-06,4,Spring,14,-1.130,3.060,1.970,3.533,0.346,647.400,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,19.470
LAD-096,33.830,77.223,2025-04-06,4,Spring,15,-2.440,3.130,2.343,2.566,0.275,459.900,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.070
LAD-096,33.830,77.223,2025-04-06,4,Spring,16,-2.680,3.860,1.905,6.508,0.267,337.900,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.490
LAD-096,33.830,77.223,2025-04-06,4,Spring,17,-4.460,5.160,2.456,4.414,0.277,164.300,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,18.320
LAD-096,33.830,77.223,2025-04-06,4,Spring,18,-5.690,4.480,2.198,3.240,0.567,10.700,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,16.740
LAD-096,33.830,77.223,2025-04-06,4,Spring,19,-8.130,4.140,2.397,3.492,0.284,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,16.780
LAD-096,33.830,77.223,2025-04-06,4,Spring,20,-9.520,3.930,2.606,5.772,0.542,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.870
LAD-096,33.830,77.223,2025-04-06,4,Spring,21,-12.090,4.060,2.324,6.150,0.558,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.630
LAD-096,33.830,77.223,2025-04-06,4,Spring,22,-14.330,4.430,2.351,5.060,0.461,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.400
LAD-096,33.830,77.223,2025-04-06,4,Spring,23,-13.820,2.740,2.327,5.286,0.423,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.700
LAD-097,33.925,78.151,2025-04-07,4,Spring,0,-14.600,2.680,2.081,3.892,0.514,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.960
LAD-097,33.925,78.151,2025-04-07,4,Spring,1,-17.120,1.970,2.406,4.645,0.416,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.820
LAD-097,33.925,78.151,2025-04-07,4,Spring,2,-17.190,2.480,2.789,3.893,0.298,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.580
LAD-097,33.925,78.151,2025-04-07,4,Spring,3,-17.150,2.980,2.303,3.617,0.446,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.620
LAD-097,33.925,78.151,2025-04-07,4,Spring,4,-15.180,2.130,2.093,3.155,0.673,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.200
LAD-097,33.925,78.151,2025-04-07,4,Spring,5,-13.470,2.340,2.413,6.438,0.407,11.400,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.020
LAD-097,33.925,78.151,2025-04-07,4,Spring,6,-14.280,2.480,2.727,4.393,0.386,10.800,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.380
LAD-097,33.925,78.151,2025-04-07,4,Spring,7,-11.620,1.580,2.777,5.609,0.392,212.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.820
LAD-097,33.925,78.151,2025-04-07,4,Spring,8,-9.250,2.140,2.403,4.704,0.347,306.900,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.110
LAD-097,33.925,78.151,2025-04-07,4,Spring,9,-6.460,1.820,1.955,4.383,0.440,490.200,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,21.020
LAD-097,33.925,78.151,2025-04-07,4,Spring,10,-6.360,2.340,2.084,4.069,0.525,611.100,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,22.710
LAD-097,33.925,78.151,2025-04-07,4,Spring,11,-4.560,2.160,2.764,5.322,0.409,650.200,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,23.450
LAD-097,33.925,78.151,2025-04-07,4,Spring,12,-2.650,2.430,2.204,3.691,0.596,692.200,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,24.620
LAD-097,33.925,78.151,2025-04-07,4,Spring,13,-3.460,2.140,1.860,5.526,0.402,635.500,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,22.840
LAD-097,33.925,78.151,2025-04-07,4,Spring,14,-0.560,2.320,2.228,5.728,0.427,648.000,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,24.010
LAD-097,33.925,78.151,2025-04-07,4,Spring,15,-1.720,3.690,2.540,3.931,0.253,562.600,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,19.420
LAD-097,33.925,78.151,2025-04-07,4,Spring,16,-1.350,3.990,2.396,5.381,0.399,353.900,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,21.480
LAD-097,33.925,78.151,2025-04-07,4,Spring,17,-3.100,4.040,2.595,3.629,0.438,172.400,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.460
LAD-097,33.925,78.151,2025-04-07,4,Spring,18,-7.140,5.630,2.439,2.791,0.549,9.800,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,16.350
LAD-097,33.925,78.151,2025-04-07,4,Spring,19,-7.210,4.750,2.857,3.594,0.550,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.460
LAD-097,33.925,78.151,2025-04-07,4,Spring,20,-10.230,4.420,2.521,4.699,0.326,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.740
LAD-097,33.925,78.151,2025-04-07,4,Spring,21,-9.480,4.090,2.329,4.846,0.502,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.730
LAD-097,33.925,78.151,2025-04-07,4,Spring,22,-12.650,3.500,2.391,3.533,0.446,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.260
